"id","full_name","age","gender","device_type","ad_position","browsing_history","time_of_day","click"
"9075","User9075","36","Female","Mobile","Top","","Night","1"
"9422","User9422","","","","Side","Entertainment","Night","1"
"8174","User8174","20","Female","Mobile","Bottom","","Afternoon","1"
"9015","User9015","","Male","Mobile","Side","Education","Afternoon","0"
"3898","User3898","","Female","Desktop","","News","Morning","0"
"393","User393","","","Desktop","Bottom","Shopping","Morning","1"
"4805","User4805","52","","","Bottom","Social Media","","0"
"5338","User5338","51","Male","Mobile","Top","Social Media","","1"
"3296","User3296","42","","","Top","","Afternoon","0"
"9738","User9738","30","","Desktop","Bottom","","Evening","0"
"7828","User7828","29","","Tablet","Bottom","","Morning","1"
"3834","User3834","61","Male","Desktop","Bottom","","Night","0"
"5439","User5439","38","","","Side","Social Media","Afternoon","1"
"1136","User1136","58","","Mobile","Side","","Morning","1"
"1225","User1225","27","","Tablet","Side","Entertainment","","1"
"7","User7","","Female","Tablet","","","Evening","1"
"2946","User2946","37","","Desktop","Bottom","","Afternoon","1"
"1729","User1729","26","Female","","Top","","Afternoon","1"
"1369","User1369","","","Desktop","Bottom","Social Media","Morning","1"
"1914","User1914","42","Male","Tablet","Bottom","Shopping","Night","1"
"7993","User7993","","","","Bottom","","Morning","1"
"8789","User8789","","Female","Desktop","Top","","Evening","1"
"5878","User5878","","","Tablet","Bottom","Education","","1"
"7438","User7438","53","","","Side","News","Morning","1"
"1850","User1850","38","","Desktop","Top","","Evening","0"
"1931","User1931","","","Mobile","Bottom","Shopping","Night","1"
"5523","User5523","","","","Top","Shopping","Afternoon","0"
"5678","User5678","","","Desktop","Top","","Afternoon","0"
"5338","User5338","51","Male","","","Social Media","Morning","1"
"3955","User3955","63","Female","","Top","Entertainment","Afternoon","0"
"1340","User1340","40","","Tablet","","Entertainment","Evening","0"
"6743","User6743","","","Mobile","Side","Entertainment","","1"
"5909","User5909","45","","Tablet","Top","","Afternoon","1"
"8359","User8359","","","","Bottom","Shopping","Morning","0"
"9021","User9021","50","","Tablet","Top","","Morning","0"
"7828","User7828","29","","Tablet","","","Morning","1"
"5329","User5329","54","Male","Tablet","Side","","Evening","1"
"2361","User2361","","","Desktop","Top","","Morning","0"
"1253","User1253","36","","Desktop","Bottom","Shopping","Morning","1"
"4049","User4049","57","","","Top","","","1"
"1033","User1033","","Female","Tablet","Bottom","Entertainment","Night","0"
"5085","User5085","","","Tablet","","News","Night","1"
"1104","User1104","47","","Desktop","Bottom","Entertainment","Evening","0"
"7498","User7498","","Male","Mobile","Side","","","1"
"7376","User7376","","Female","Mobile","Side","News","Morning","1"
"9444","User9444","51","","Mobile","Side","Entertainment","Afternoon","0"
"163","User163","","Male","Desktop","","","Night","0"
"9967","User9967","","","Mobile","Side","Education","","1"
"928","User928","","Male","Desktop","","Social Media","Night","1"
"3109","User3109","","","Tablet","Side","Entertainment","Evening","1"
"2715","User2715","","Male","Mobile","","","Afternoon","0"
"6771","User6771","","","Desktop","Side","Shopping","","1"
"1178","User1178","","Male","Desktop","Bottom","","Evening","1"
"6315","User6315","","","","Top","News","Afternoon","1"
"8415","User8415","64","","Desktop","","","Evening","0"
"4976","User4976","","Female","Mobile","Bottom","Entertainment","Afternoon","1"
"8081","User8081","38","","Tablet","Bottom","Entertainment","Night","1"
"9892","User9892","","","Tablet","Side","","Evening","1"
"412","User412","","Male","Tablet","Top","News","Evening","1"
"1634","User1634","","","Tablet","Bottom","News","Night","0"
"3042","User3042","","","Mobile","Side","Social Media","","1"
"5055","User5055","45","","Desktop","Top","Education","Morning","1"
"7471","User7471","","Female","Mobile","Bottom","Shopping","Morning","1"
"9676","User9676","21","","Mobile","Top","","Morning","1"
"1679","User1679","56","","Mobile","Top","Education","","0"
"5514","User5514","31","","Desktop","Side","","Night","1"
"188","User188","56","Female","","Bottom","News","Morning","1"
"2239","User2239","25","Female","Tablet","Bottom","","","1"
"3144","User3144","24","","","Side","Shopping","Morning","1"
"7511","User7511","31","Female","Desktop","Side","Shopping","Night","1"
"3014","User3014","","","Mobile","Top","","Afternoon","1"
"8333","User8333","","Female","Mobile","","","Afternoon","0"
"4527","User4527","52","Male","Mobile","","Education","Morning","0"
"9344","User9344","50","","Mobile","","Shopping","Night","0"
"4945","User4945","31","Male","Tablet","","Social Media","Morning","1"
"6627","User6627","","","Desktop","Bottom","Education","Afternoon","1"
"3704","User3704","46","","Desktop","Top","","Evening","0"
"5531","User5531","34","Male","Desktop","","News","Night","1"
"1762","User1762","41","","Desktop","Side","Entertainment","Afternoon","1"
"1945","User1945","20","Female","Tablet","Side","Entertainment","Night","1"
"8252","User8252","","Male","Tablet","Side","","Night","1"
"3109","User3109","","","","Side","Entertainment","Evening","1"
"7349","User7349","47","Female","Tablet","Side","Entertainment","Afternoon","0"
"3118","User3118","","Male","","Top","","Evening","1"
"9290","User9290","","","Desktop","","Entertainment","Afternoon","1"
"7828","User7828","29","","Tablet","Bottom","","Morning","1"
"2581","User2581","","Female","","Bottom","","Evening","1"
"1734","User1734","50","","Mobile","Side","Education","Night","0"
"1101","User1101","","","Mobile","Bottom","Shopping","","0"
"5363","User5363","","","Desktop","Top","","Evening","0"
"3352","User3352","","Female","Desktop","Side","","","1"
"4102","User4102","54","","","Top","","","0"
"1126","User1126","31","","","Side","","Afternoon","1"
"4044","User4044","41","","Mobile","Top","Social Media","","0"
"5918","User5918","48","","Mobile","Bottom","","Evening","0"
"1079","User1079","46","","Desktop","Side","","","0"
"3561","User3561","37","","Desktop","Side","Social Media","Evening","1"
"9878","User9878","","Female","Desktop","Top","","Evening","0"
"6602","User6602","","Female","Desktop","Side","","","1"
"277","User277","59","Male","Desktop","Top","Entertainment","Afternoon","1"
"5640","User5640","","Male","Mobile","Top","","Evening","0"
"9090","User9090","41","Male","Desktop","Side","","Morning","1"
"9146","User9146","58","","Desktop","Top","","Afternoon","1"
"9522","User9522","","","Tablet","Bottom","","Afternoon","0"
"3938","User3938","","Male","","Bottom","","Evening","1"
"6387","User6387","","","Desktop","Side","","Evening","0"
"507","User507","","","","Side","","Morning","0"
"7878","User7878","60","","Tablet","Side","","Afternoon","1"
"6708","User6708","","","Desktop","Top","","Night","1"
"3345","User3345","39","Male","","Side","","Night","1"
"4858","User4858","26","","Tablet","Side","Social Media","Evening","0"
"9888","User9888","49","Male","Mobile","Top","News","","1"
"58","User58","","Female","Mobile","Top","","","1"
"6683","User6683","","Female","","Side","","Night","1"
"4361","User4361","29","Male","Tablet","Side","","Afternoon","1"
"9418","User9418","20","","Tablet","Side","News","","1"
"2693","User2693","64","Male","Desktop","Side","Shopping","","0"
"9265","User9265","","","","Side","","Night","0"
"4021","User4021","38","","Mobile","Side","","Morning","1"
"3990","User3990","28","","Tablet","Side","Social Media","","1"
"9418","User9418","20","Male","Tablet","Side","","","1"
"4509","User4509","29","","Desktop","Bottom","Education","","1"
"5471","User5471","","","Desktop","Side","Social Media","","0"
"8326","User8326","","Female","Desktop","Bottom","Entertainment","Evening","1"
"4957","User4957","58","Male","Desktop","Bottom","Social Media","Evening","1"
"4621","User4621","20","","Desktop","Top","","","1"
"8883","User8883","","Female","Mobile","Bottom","Education","Evening","1"
"7476","User7476","52","","Tablet","Bottom","News","Night","0"
"6854","User6854","32","Male","Mobile","Bottom","","Night","1"
"9736","User9736","46","","Desktop","Bottom","Education","Evening","1"
"1549","User1549","56","","Desktop","Top","","","1"
"5906","User5906","","Female","","","Social Media","Afternoon","0"
"5418","User5418","","Male","Mobile","Top","Entertainment","","1"
"5942","User5942","","","","","","Evening","1"
"3328","User3328","","","Desktop","Top","News","Night","0"
"3352","User3352","","Female","Desktop","","","Night","1"
"9499","User9499","","Female","Mobile","Bottom","Social Media","Morning","1"
"9912","User9912","20","","Mobile","","Entertainment","Night","0"
"453","User453","","Female","Tablet","Top","Entertainment","","1"
"5514","User5514","31","","Desktop","","","Night","1"
"2032","User2032","36","","Desktop","Bottom","Education","Morning","1"
"3763","User3763","23","","Desktop","Bottom","Social Media","Afternoon","0"
"4907","User4907","","","","Side","","","0"
"9220","User9220","21","Female","Mobile","Side","Social Media","Night","1"
"3060","User3060","","","Tablet","Bottom","News","Morning","1"
"4889","User4889","","","Tablet","Bottom","News","Evening","1"
"2124","User2124","","Male","Desktop","","","Evening","1"
"8555","User8555","53","Female","","Top","","Evening","0"
"7973","User7973","28","Female","Mobile","Bottom","Shopping","Morning","1"
"8226","User8226","","Male","Tablet","Top","","Morning","1"
"2973","User2973","27","","","Bottom","","Night","1"
"7750","User7750","46","","Mobile","Side","Social Media","Morning","1"
"6657","User6657","22","","Desktop","Bottom","News","Night","1"
"1171","User1171","","Female","Mobile","Bottom","","Night","1"
"4108","User4108","36","","Tablet","Top","","Morning","1"
"1296","User1296","","","Tablet","","","Morning","1"
"4021","User4021","38","","","","","Morning","1"
"1447","User1447","","Female","Tablet","Side","","Evening","0"
"6167","User6167","","Male","Mobile","Side","Shopping","Night","1"
"8226","User8226","","Male","Tablet","Top","","Morning","1"
"7878","User7878","60","","Tablet","Side","","","1"
"9066","User9066","36","","","","","","0"
"4539","User4539","54","","Mobile","Bottom","","","1"
"7685","User7685","","","Tablet","","","Afternoon","0"
"3430","User3430","61","Male","Desktop","Side","Social Media","Morning","1"
"5738","User5738","54","","Desktop","Bottom","Social Media","Afternoon","0"
"5","User5","","","Mobile","","Social Media","Afternoon","0"
"7507","User7507","","","Tablet","Top","Education","Afternoon","1"
"1369","User1369","","","Desktop","Bottom","Social Media","Morning","1"
"3060","User3060","","Male","Tablet","Bottom","","Morning","1"
"3333","User3333","30","","Tablet","Top","","Evening","1"
"6654","User6654","33","","Desktop","Top","","Afternoon","1"
"1041","User1041","37","","Mobile","Side","Entertainment","Morning","1"
"9966","User9966","","","Mobile","Top","","Afternoon","1"
"2485","User2485","57","","Mobile","Bottom","News","Night","1"
"4429","User4429","34","","Mobile","Top","Entertainment","Morning","1"
"4938","User4938","","Male","Desktop","Side","","Evening","1"
"8208","User8208","","Female","Tablet","Top","Education","Evening","1"
"9617","User9617","63","","Tablet","Side","Shopping","Afternoon","1"
"6129","User6129","36","","Tablet","Bottom","Shopping","","1"
"9789","User9789","","","Tablet","Side","","Morning","1"
"4429","User4429","34","","Mobile","Top","Entertainment","Morning","1"
"9888","User9888","","Male","Mobile","Top","News","","1"
"1549","User1549","","","Desktop","Top","","Afternoon","1"
"2086","User2086","51","","Mobile","Side","","Night","0"
"4742","User4742","31","Male","Desktop","","","Night","1"
"1136","User1136","","","Mobile","","","Morning","1"
"8392","User8392","38","Male","Mobile","Side","","Evening","0"
"5647","User5647","46","Female","Tablet","Side","","Morning","1"
"1975","User1975","30","Female","Mobile","Top","Social Media","Morning","1"
"1370","User1370","","","Desktop","Bottom","","Night","1"
"4029","User4029","21","Female","Desktop","Side","","Afternoon","1"
"6479","User6479","","Male","Tablet","Side","","Afternoon","1"
"5894","User5894","57","Male","Desktop","Side","Social Media","Evening","0"
"9617","User9617","63","","Tablet","","Shopping","","1"
"1650","User1650","29","","Desktop","Bottom","","","1"
"2946","User2946","37","Female","","","","","1"
"5531","User5531","34","Male","","","News","","1"
"739","User739","","Female","Mobile","Side","Social Media","Morning","0"
"7647","User7647","","Male","Desktop","Top","News","Afternoon","1"
"2062","User2062","","","Desktop","Top","Social Media","Morning","0"
"2529","User2529","","Female","Desktop","","","Afternoon","1"
"5191","User5191","","Male","","Bottom","","Evening","0"
"5323","User5323","63","","Tablet","Bottom","Shopping","Afternoon","0"
"5826","User5826","","","Desktop","","","Morning","0"
"6153","User6153","30","","Mobile","Side","Entertainment","Night","1"
"9260","User9260","37","Female","Desktop","Top","Education","Afternoon","0"
"9642","User9642","","","Mobile","Bottom","","Evening","1"
"1632","User1632","","Female","Mobile","Side","Shopping","","0"
"5531","User5531","34","Male","","Top","","Night","1"
"7507","User7507","","","","Top","Education","Afternoon","1"
"3154","User3154","","Female","Mobile","Top","Shopping","Evening","0"
"1945","User1945","20","Female","Tablet","Side","Entertainment","Night","1"
"3675","User3675","36","","Tablet","","","Afternoon","0"
"5198","User5198","47","Male","Desktop","Bottom","Education","","1"
"429","User429","","Female","Desktop","Bottom","Education","Morning","0"
"9660","User9660","","Male","Desktop","Top","","Night","1"
"9845","User9845","59","","Mobile","Top","","Evening","0"
"7013","User7013","","","Tablet","Top","Education","Afternoon","0"
"1386","User1386","","","","Top","News","Night","0"
"3335","User3335","24","Male","Mobile","Top","Entertainment","Night","1"
"9397","User9397","19","","Tablet","Top","Entertainment","Evening","1"
